,gp_name,n_source_genes,n_non_zero_source_genes,n_target_genes,n_non_zero_target_genes,gp_source_genes,gp_target_genes,gp_source_genes_weights_sign_corrected,gp_target_genes_weights_sign_corrected,gp_source_genes_importances,gp_target_genes_importances
496,CLDN3_ligand_receptor_GP,1,1,1,1,['Cldn3'],['Cldn1'],[0.9901],[-0.8453],[0.5394],[0.4606]
650,CER1_ligand_receptor_GP,1,1,1,1,['Cer1'],['Mrc2'],[0.8048],[0.0393],[0.9535],[0.0465]
351,IL11_ligand_receptor_GP,1,1,1,1,['Il11'],['Il6st'],[0.2028],[0.2638],[0.4347],[0.5653]
60,MT-RNR2_ligand_receptor_GP,0,0,3,3,[],"['Cntfr', 'Il6st', 'Il27ra']",[],"[0.4462, -0.2557, -0.1077]",[],"[0.5511, 0.3158, 0.133]"
1310,CRLF2_ligand_targetgenes_GP,1,0,321,30,['Crlf2'],"['Cldn7', 'Ptges3l', 'Vsnl1', 'Grb7', 'Dlx5', 'Cd9', 'Rassf5', 'Pcolce', 'Socs2', 'Fermt2', 'Crip2', 'Msx1', 'Lin28a', 'Vcan', 'Apom', 'Gata3', 'Gjb3', 'Pdlim1', 'Casp8', 'Acta2', 'Ccnd3', 'Hcn4', 'Laptm4b', 'Homer2', 'Chd2', 'Trim55', 'Nfil3', 'Hoxb4', 'Hand2', 'Gadd45g', 'Zyx', 'Zeb2', 'Zbtb20', 'Xdh', 'Wnt5a', 'Wnt3', 'Wnt10a', 'Vip', 'Vgf', 'Vegfa', 'Ube2h', 'Tymp', 'Tyk2', 'Tut1', 'Tshz2', 'Trpm3', 'Trim10', 'Trh', 'Tpm4', 'Tnfsf8', 'Tnfsf11', 'Tnfrsf1b', 'Tnfrsf19', 'Tnf', 'Tmem100', 'Tlr4', 'Timp3', 'Thpo', 'Tgfb3', 'Tfap2c', 'Tet2', 'Tal1', 'Stc1', 'Stat3', 'St5', 'Ssh1', 'Ssbp4', 'Spn', 'Spi1', 'Sphk1', 'Sod1', 'Soat1', 'Smad7', 'Slc44a3', 'Slc39a8', 'Slc22a1', 'Slamf1', 'Siglec15', 'Sigirr', 'Shh', 'Shank2', 'Serping1', 'Serpine1', 'Sema6d', 'Sema5a', 'Sema4b', 'Selplg', 'Sdc4', 'Sdc1', 'Scg2', 'S100a9', 'S100a8', 'Ryr2', 'Runx1', 'Rras', 'Ripk1', 'Rgs3', 'Rfx4', 'Rax', 'Rarg', 'Rara', 'Rad54l2', 'Rac2', 'Rab3il1', 'Ptpn6', 'Ptpn2', 'Ptpn1', 'Pros1', 'Prok1', 'Prkch', 'Prkar2b', 'Prg4', 'Prf1', 'Pmch', 'Pla2g3', 'Pla2g2f', 'Pipox', 'Pim2', 'Pik3r1', 'Pik3c2g', 'Pi4kb', 'Phox2b', 'Pfkfb2', 'Perp', 'Pdzk1ip1', 'Pdgfrb', 'Pdgfra', 'Pde4d', 'Pde4b', 'Pcsk5', 'Pcgf5', 'Pcdh1', 'Pbxip1', 'Pax5', 'Palld', 'Oxgr1', 'Osm', 'Orai1', 'Oplah', 'Olfml1', 'Oit3', 'Odc1', 'Nt5c2', 'Nrxn3', 'Nrp2', 'Nrp1', 'Nr3c1', 'Nr2f2', 'Nr1d1', 'Nppc', 'Nos2', 'Nmi', 'Nkx2-5', 'Nfe2l2', 'Nfe2', 'Nell2', 'Ncam1', 'Nav2', 'Myh9', 'Muc1', 'Mpped2', 'Mical2', 'Mapkapk3', 'Mapk3', 'Map3k14', 'Lyn', 'Ly6h', 'Lta', 'Lrp1b', 'Lrig1', 'Lpp', 'Lpo', 'Lix1', 'Lif', 'Lepr', 'Lep', 'Lef1', 'Lcp2', 'Lcp1', 'Lama4', 'Lama3', 'Lama2', 'Lama1', 'Krt15', 'Klf6', 'Kit', 'Junb', 'Jak3', 'Itpkc', 'Itga3', 'Ipo11', 'Impg2', 'Il7r', 'Il6st', 'Il6', 'Il2rb', 'Il24', 'Il23r', 'Il23a', 'Il21r', 'Il2', 'Il1rn', 'Il19', 'Il18bp', 'Il17f', 'Il17a', 'Il10', 'Igf1', 'Ifng', 'Id3', 'Id2', 'Id1', 'Icam1', 'Hoxc6', 'Hoxc4', 'Hoxa7', 'Hoxa2', 'Hoxa11', 'Hamp', 'H6pd', 'Gzmb', 'Gzma', 'Grid2', 'Gria2', 'Grhl3', 'Gpr55', 'Gpr15', 'Gmds', 'Glra2', 'Gja5', 'Ghr', 'Gdf15', 'Gata4', 'Gabbr1', 'Fth1', 'Foxa3', 'Fos', 'Fn1', 'Flrt3', 'Fli1', 'Flad1', 'Fga', 'Fat2', 'Fas', 'Fap', 'F9', 'F2rl1', 'Etv5', 'Ets2', 'Ets1', 'Esr2', 'Esr1', 'Erbb4', 'Epo', 'Epha3', 'Enpp2', 'Egfr', 'Edn2', 'Edn1', 'Ece1', 'Dusp5', 'Dusp22', 'Dusp10', 'Dusp1', 'Dscam', 'Dram2', 'Dpf3', 'Dnajc6', 'Dll4', 'Ddx39b', 'Ddx17', 'Ddr1', 'Dbp', 'Dbh', 'Cxcl17', 'Cxcl14', 'Csf3', 'Csf1', 'Cort', 'Col6a5', 'Cmtm6', 'Clic1', 'Clec1b', 'Cldn5', 'Cited4', 'Cited2', 'Cebpd', 'Cdkn1a', 'Cdh3', 'Cd44', 'Cd40lg', 'Cd274', 'Ccr5', 'Ccnd2', 'Ccnd1', 'Ccl3', 'Ccl2', 'Cbfa2t3', 'Cacna1d', 'C1qtnf1', 'Btk', 'Btg2', 'Bmpr1b', 'Bmp5', 'Bdnf', 'Bcr', 'Batf', 'Atf3', 'Asph', 'Asgr2', 'Arl6ip5', 'Arl4c', 'Arid5b', 'Ank3', 'Angpt1', 'Ampd1', 'Alox5ap', 'Agrp', 'Adora1', 'Acaa2', 'Abcc5']",[-0.0],"[0.2263, -0.1511, -0.1434, 0.0896, 0.0699, 0.0534, -0.049, -0.0396, 0.021, -0.0202, 0.0197, 0.0185, 0.0161, -0.0145, 0.007, 0.0061, 0.0045, 0.0017, 0.0014, -0.0009, -0.0006, -0.0002, 1e-04, 1e-04, 1e-04, -1e-04, -1e-04, -1e-04, -1e-04, -1e-04, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[0.0],"[0.2359, 0.1575, 0.1495, 0.0934, 0.0728, 0.0557, 0.0511, 0.0413, 0.0219, 0.021, 0.0205, 0.0193, 0.0168, 0.0151, 0.0073, 0.0064, 0.0047, 0.0018, 0.0014, 0.0009, 0.0006, 0.0002, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
174,WNT11_ligand_receptor_GP,1,1,1,1,['Wnt11'],['Klrg2'],[1.0862],[0.3145],[0.7755],[0.2245]
130,FGL1_ligand_receptor_GP,1,1,1,1,['Fgl1'],['Lag3'],[0.4206],[0.4044],[0.5098],[0.4902]
105,FGF18_ligand_receptor_GP,1,1,1,1,['Fgf18'],['Fgfr4'],[0.637],[-0.2804],[0.6944],[0.3056]
1288,THBS2_ligand_targetgenes_GP,1,1,2,2,['Thbs2'],"['Hoxb9', 'Mmp2']",[0.0031],"[0.7899, 0.1679]",[0.0033],"[0.822, 0.1747]"
553,JAG2_ligand_receptor_GP,1,1,1,1,['Jag2'],['Notch3'],[0.4821],[-0.2388],[0.6688],[0.3312]
556,CSHL1_ligand_receptor_GP,0,0,1,1,[],['Prlr'],[],[0.2248],[],[1.0]
168,PODXL2_ligand_receptor_GP,1,1,1,1,['Podxl2'],['Sell'],[0.6281],[0.0359],[0.9459],[0.0541]
525,SEMA5B_ligand_receptor_GP,1,1,1,1,['Sema5b'],['Plxna3'],[0.355],[0.0025],[0.9931],[0.0069]
550,LTA_ligand_receptor_GP,1,1,2,2,['Lta'],"['Ltb', 'Ltbr']",[0.0485],"[0.2365, -0.1643]",[0.1079],"[0.5264, 0.3657]"
528,ANGPT2_ligand_receptor_GP,1,1,2,2,['Angpt2'],"['Itga5', 'Itgb1']",[1.0128],"[0.4588, 0.234]",[0.5938],"[0.269, 0.1372]"
372,NPPC_ligand_receptor_GP,1,1,1,1,['Nppc'],['Npr2'],[0.7207],[0.0309],[0.9589],[0.0411]
530,PIK3IP1_ligand_receptor_GP,1,1,2,2,['Pik3ip1'],"['Pik3r1', 'Pik3ca']",[0.2907],"[0.1672, 0.0537]",[0.5682],"[0.3269, 0.1049]"
27,EFNB2_ligand_receptor_GP,1,1,0,0,['Efnb2'],[],[0.4429],[],[1.0],[]
706,CGB7_ligand_receptor_GP,0,0,1,1,[],['Lhcgr'],[],[0.4669],[],[1.0]
335,LAMA2_ligand_receptor_GP,1,1,1,1,['Lama2'],['Sv2c'],[0.6091],[-0.1813],[0.7706],[0.2294]
495,CLDN19_ligand_receptor_GP,1,1,1,1,['Cldn19'],['Cldn9'],[0.1224],[0.9763],[0.1114],[0.8886]
1009,CDH3_ligand_targetgenes_GP,1,1,2,2,['Cdh3'],"['Mmp9', 'Ccnd1']",[1.03],"[-0.2127, -0.211]",[0.7085],"[0.1463, 0.1452]"
67,NPB_ligand_receptor_GP,1,1,0,0,['Npb'],[],[0.4982],[],[1.0],[]
132,FGF20_ligand_receptor_GP,1,1,1,1,['Fgf20'],['Fgfr4'],[0.0661],[0.5359],[0.1098],[0.8902]
215,PSG5_ligand_receptor_GP,0,0,1,1,[],['Tnfrsf12a'],[],[0.9148],[],[1.0]
732,IHH_ligand_receptor_GP,1,1,2,2,['Ihh'],"['Ptch2', 'Smo']",[0.8908],"[0.0284, -0.0199]",[0.9486],"[0.0302, 0.0212]"
1385,ROBO2_ligand_targetgenes_GP,1,1,1,1,['Robo2'],['Cdkn1a'],[0.5858],[0.1146],[0.8364],[0.1636]
248,EFNA5_ligand_receptor_GP,1,1,1,1,['Efna5'],['Epha10'],[0.2318],[-0.0826],[0.7373],[0.2627]
1327,WNT8B_ligand_targetgenes_GP,1,1,0,0,['Wnt8b'],[],[0.7605],[],[1.0],[]
38,CCL19_ligand_receptor_GP,1,1,1,1,['Ccl19'],['Ccrl2'],[0.0097],[1.1742],[0.0082],[0.9918]
724,BMP1_ligand_receptor_GP,1,1,1,1,['Bmp1'],['Bmpr1a'],[0.2076],[0.2245],[0.4805],[0.5195]
391,DMP1_ligand_receptor_GP,1,1,2,2,['Dmp1'],"['Itgb3', 'Itgav']",[-0.0729],"[0.3279, 0.0437]",[0.164],"[0.7376, 0.0984]"
1416,AMIGO1_ligand_targetgenes_GP,1,1,0,0,['Amigo1'],[],[0.2401],[],[1.0],[]
48,CXCL6_ligand_receptor_GP,0,0,1,1,[],['Adra2a'],[],[0.186],[],[1.0]
195,SCT_ligand_receptor_GP,1,1,1,1,['Sct'],['Vipr2'],[0.7983],[-0.4278],[0.6511],[0.3489]
116,FGF13_ligand_receptor_GP,1,1,1,1,['Fgf13'],['Scn11a'],[0.1589],[0.1896],[0.4559],[0.5441]
596,GPHA2_ligand_receptor_GP,1,1,1,1,['Gpha2'],['Epha6'],[0.2074],[-0.125],[0.6239],[0.3761]
347,IL15_ligand_receptor_GP,1,1,1,1,['Il15'],['Ulbp1'],[0.7362],[0.1722],[0.8104],[0.1896]
490,TTR_ligand_receptor_GP,1,1,1,1,['Ttr'],['Ngfr'],[-0.3254],[0.7908],[0.2916],[0.7084]
1167,DLK1_ligand_targetgenes_GP,1,1,0,0,['Dlk1'],[],[0.4676],[],[1.0],[]
455,PRSS3_ligand_receptor_GP,1,1,1,1,['Prss3'],['F2rl3'],[-0.0075],[1.0553],[0.0071],[0.9929]
1102,PRLH_ligand_targetgenes_GP,1,1,1,1,['Prlh'],['Fos'],[-0.0187],[0.2763],[0.0635],[0.9365]
709,COMPLEX:LTA_LTB_ligand_receptor_GP,0,0,1,1,[],['Ltbr'],[],[0.6348],[],[1.0]
118,FGF14_ligand_receptor_GP,1,1,1,1,['Fgf14'],['Scn11a'],[0.6666],[0.148],[0.8183],[0.1817]
1380,FAT3_ligand_targetgenes_GP,1,1,0,0,['Fat3'],[],[0.3991],[],[1.0],[]
322,FGFR3_ligand_receptor_GP,1,1,1,1,['Fgfr3'],['Chrm2'],[0.4198],[0.4093],[0.5063],[0.4937]
221,WNT8A_ligand_receptor_GP,1,1,1,1,['Wnt8a'],['Fzd4'],[0.4395],[-0.0742],[0.8556],[0.1444]
29,LGALS3_ligand_receptor_GP,1,1,1,1,['Lgals3'],['Lag3'],[0.8622],[-0.0075],[0.9913],[0.0087]
220,DKK1_ligand_receptor_GP,1,1,1,1,['Dkk1'],['Lrp4'],[0.737],[0.0451],[0.9423],[0.0577]
232,WNT10A_ligand_receptor_GP,1,1,1,1,['Wnt10a'],['Fzd4'],[0.752],[0.3328],[0.6932],[0.3068]
134,BCAN_ligand_receptor_GP,1,1,1,1,['Bcan'],['Nrcam'],[0.7781],[1.1907],[0.3952],[0.6048]
356,TNFSF11_ligand_receptor_GP,1,1,1,1,['Tnfsf11'],['Lgr4'],[-0.1982],[0.38],[0.3428],[0.6572]
728,INHA_ligand_receptor_GP,1,1,1,1,['Inha'],['Acvr1c'],[0.5013],[0.0549],[0.9014],[0.0986]
447,AGRP_ligand_receptor_GP,1,1,1,1,['Agrp'],['Atrn'],[0.2766],[0.0259],[0.9143],[0.0857]
1376,ROBO1_ligand_targetgenes_GP,1,1,1,1,['Robo1'],['Cdkn1a'],[0.3816],[-0.1189],[0.7625],[0.2375]
852,CXCL16_ligand_targetgenes_GP,1,1,0,0,['Cxcl16'],[],[1.1348],[],[1.0],[]
799,NXPH2_ligand_receptor_GP,1,1,1,1,['Nxph2'],['Nrxn1'],[0.4504],[0.2815],[0.6154],[0.3846]
561,RBP3_ligand_receptor_GP,1,1,1,1,['Rbp3'],['Notch1'],[0.0427],[0.4936],[0.0797],[0.9203]
373,MDK_ligand_receptor_GP,1,1,1,1,['Mdk'],['Tspan1'],[0.0279],[1.1018],[0.0247],[0.9753]
371,ICAM4_ligand_receptor_GP,1,1,1,1,['Icam4'],['Rhag'],[0.6979],[0.8824],[0.4416],[0.5584]
98,FGF9_ligand_receptor_GP,1,1,1,1,['Fgf9'],['Fgfr4'],[0.6717],[0.2648],[0.7173],[0.2827]
198,TNFSF13_ligand_receptor_GP,1,1,1,1,['Tnfsf13'],['Tnfrsf13b'],[-0.0137],[0.476],[0.028],[0.972]
1051,SAA1_ligand_targetgenes_GP,1,1,1,1,['Saa1'],['Ccl20'],[0.543],[0.002],[0.9964],[0.0036]
493,LAIR2_ligand_receptor_GP,0,0,1,1,[],['Fgfr4'],[],[0.509],[],[1.0]
135,FGF16_ligand_receptor_GP,1,1,1,1,['Fgf16'],['Fgfr4'],[0.747],[-0.531],[0.5845],[0.4155]
1207,HLA-E_ligand_targetgenes_GP,0,0,1,1,[],['Vcam1'],[],[0.618],[],[1.0]
327,LAMB1_ligand_receptor_GP,1,1,1,1,['Lamb1'],['Sv2c'],[0.658],[-0.0466],[0.9339],[0.0661]
531,SLITRK1_ligand_receptor_GP,1,1,1,1,['Slitrk1'],['Ptprd'],[0.4257],[-0.306],[0.5818],[0.4182]
593,CYTL1_ligand_receptor_GP,1,1,1,1,['Cytl1'],['Ccr2'],[0.648],[-0.4848],[0.572],[0.428]
309,IFNAR2_ligand_receptor_GP,1,1,1,1,['Ifnar2'],['Erbb3'],[-0.0208],[0.8812],[0.0231],[0.9769]
506,SEMA3B_ligand_receptor_GP,1,1,1,1,['Sema3b'],['Plxna4'],[0.4174],[-0.4148],[0.5016],[0.4984]
629,COMPLEX:APP_BACE1_ligand_receptor_GP,0,0,1,1,[],['Tnfrsf21'],[],[0.3699],[],[1.0]
1336,TG_ligand_targetgenes_GP,1,1,1,1,['Tg'],['Cdkn1a'],[-0.1074],[0.2817],[0.276],[0.724]
507,SEMA6B_ligand_receptor_GP,1,1,1,1,['Sema6b'],['Plxna4'],[0.422],[0.912],[0.3163],[0.6837]
820,IZUMO1_ligand_receptor_GP,1,1,1,1,['Izumo1'],['Izumo1r'],[-0.0147],[0.8979],[0.0161],[0.9839]
831,CXCL17_ligand_receptor_GP,1,1,1,1,['Cxcl17'],['Gpr35'],[0.281],[-0.2146],[0.567],[0.433]
122,CCN2_ligand_receptor_GP,0,0,1,1,[],['Tgfbr3'],[],[0.6332],[],[1.0]
766,NXPH3_ligand_receptor_GP,1,1,1,1,['Nxph3'],['Nrxn1'],[0.4382],[-0.0865],[0.8351],[0.1649]
154,DDR1_ligand_receptor_GP,1,1,1,1,['Ddr1'],['Tm4sf1'],[-0.6878],[1.125],[0.3794],[0.6206]
268,PLG_ligand_receptor_GP,1,1,1,1,['Plg'],['Mmp12'],[1.0601],[-0.0254],[0.9766],[0.0234]
343,HSPA8_ligand_receptor_GP,1,1,1,1,['Hspa8'],['Lrp2'],[0.0213],[0.2489],[0.079],[0.921]
393,FBLN2_ligand_receptor_GP,1,1,1,1,['Fbln2'],['Itgb3'],[-0.6907],[0.8343],[0.4529],[0.5471]
202,RELN_ligand_receptor_GP,1,1,1,1,['Reln'],['Lrp8'],[0.7993],[-0.1447],[0.8468],[0.1532]
233,WNT5B_ligand_receptor_GP,1,1,1,1,['Wnt5b'],['Klrg2'],[0.6401],[-0.1093],[0.8542],[0.1458]
1107,BTLA_ligand_targetgenes_GP,1,1,1,1,['Btla'],['Il2'],[0.5147],[0.1105],[0.8232],[0.1768]
302,CCK_ligand_receptor_GP,1,1,1,1,['Cck'],['Cckar'],[0.8424],[-0.7186],[0.5396],[0.4604]
468,GAS6_ligand_receptor_GP,1,1,1,1,['Gas6'],['Mertk'],[0.7774],[-0.2015],[0.7941],[0.2059]
763,NLGN2_ligand_receptor_GP,1,1,1,1,['Nlgn2'],['Nrxn1'],[0.2572],[-0.1843],[0.5826],[0.4174]
384,FCN1_ligand_receptor_GP,0,0,1,1,[],['Lrp1'],[],[0.5215],[],[1.0]
10,GNRH1_ligand_receptor_GP,1,1,0,0,['Gnrh1'],[],[0.2447],[],[1.0],[]
319,GDNF_ligand_receptor_GP,1,1,1,1,['Gdnf'],['Rbp1'],[0.3631],[0.4814],[0.43],[0.57]
682,IFNL4_ligand_receptor_GP,0,0,1,1,[],['Ifnlr1'],[],[0.2295],[],[1.0]
286,PAM_ligand_receptor_GP,1,1,1,1,['Pam'],['Fxyd1'],[0.6426],[0.8511],[0.4302],[0.5698]
662,COL12A1_ligand_receptor_GP,1,1,2,2,['Col12a1'],"['Itgb1', 'Itga11']",[0.8085],"[0.0255, 0.0159]",[0.9513],"[0.03, 0.0187]"
844,PPBP_ligand_targetgenes_GP,1,1,2,2,['Ppbp'],"['Vegfd', 'Vegfc']",[-0.479],"[0.8353, 0.7569]",[0.2313],"[0.4033, 0.3655]"
137,FGF21_ligand_receptor_GP,1,1,1,1,['Fgf21'],['Klb'],[0.0031],[0.4118],[0.0074],[0.9926]
769,NPFF_ligand_receptor_GP,1,1,1,1,['Npff'],['Npffr1'],[-0.0214],[0.4458],[0.0459],[0.9541]
623,KMT2E_ligand_receptor_GP,1,1,1,1,['Kmt2e'],['Rara'],[0.0884],[0.3942],[0.1832],[0.8168]
589,APOD_ligand_receptor_GP,1,1,1,1,['Apod'],['Lepr'],[0.6999],[0.0078],[0.9889],[0.0111]
123,FGF12_ligand_receptor_GP,1,1,1,1,['Fgf12'],['Scn11a'],[0.4805],[-0.1795],[0.728],[0.272]
1141,ADAM2_ligand_targetgenes_GP,1,1,0,0,['Adam2'],[],[0.4048],[],[1.0],[]
164,FSTL5_ligand_receptor_GP,1,1,1,1,['Fstl5'],['Sdk2'],[-0.0152],[0.8503],[0.0176],[0.9824]
689,CD160_ligand_receptor_GP,1,1,1,1,['Cd160'],['Tnfrsf14'],[0.4405],[-0.0072],[0.9839],[0.0161]
686,SNX14_ligand_receptor_GP,1,1,1,1,['Snx14'],['Htr6'],[0.1417],[0.164],[0.4636],[0.5364]
317,TNFSF10_ligand_receptor_GP,1,1,1,1,['Tnfsf10'],['Tnfrsf11b'],[0.1389],[0.3546],[0.2815],[0.7185]
1230,JAG2_ligand_targetgenes_GP,1,1,0,0,['Jag2'],[],[0.628],[],[1.0],[]
243,SOSTDC1_ligand_receptor_GP,1,1,1,1,['Sostdc1'],['Lrp4'],[0.9271],[-0.0214],[0.9775],[0.0225]
1415,CADM4_ligand_targetgenes_GP,1,1,2,2,['Cadm4'],"['Pou3f1', 'Fos']",[0.4885],"[1.118, -0.3013]",[0.2561],"[0.586, 0.1579]"
411,TNFRSF25_ligand_receptor_GP,1,1,1,1,['Tnfrsf25'],['Map3k14'],[0.4147],[-0.1177],[0.779],[0.221]
776,APELA_ligand_receptor_GP,1,1,1,1,['Apela'],['Aplnr'],[0.8472],[0.299],[0.7392],[0.2608]
504,SEMA3C_ligand_receptor_GP,1,1,2,2,['Sema3c'],"['Nrp2', 'Nrp1']",[0.5121],"[-0.2334, -0.1985]",[0.5425],"[0.2473, 0.2102]"
1298,NRXN1_ligand_targetgenes_GP,1,1,0,0,['Nrxn1'],[],[0.3429],[],[1.0],[]
240,DKK4_ligand_receptor_GP,1,1,1,1,['Dkk4'],['Kremen1'],[0.2501],[0.3045],[0.4509],[0.5491]
358,RLN1_ligand_receptor_GP,1,1,1,1,['Rln1'],['Rxfp3'],[-0.4004],[0.8046],[0.3323],[0.6677]
359,ITGAL_ligand_receptor_GP,1,1,1,1,['Itgal'],['Cd226'],[0.2302],[0.1897],[0.5482],[0.4518]
53,CXCL5_ligand_receptor_GP,1,1,1,1,['Cxcl5'],['Adra2a'],[0.7503],[0.1992],[0.7902],[0.2098]
572,FLT3LG_ligand_receptor_GP,0,0,1,1,[],['Il15'],[],[0.826],[],[1.0]
1064,EDN3_ligand_targetgenes_GP,1,1,2,2,['Edn3'],"['Edn1', 'Ednrb']",[-0.6581],"[0.9358, 0.2411]",[0.3587],"[0.51, 0.1314]"
1232,LAMB1_ligand_targetgenes_GP,1,1,0,0,['Lamb1'],[],[0.3307],[],[1.0],[]
241,CKLF_ligand_receptor_GP,1,1,1,1,['Cklf'],['Ccr4'],[-0.0326],[0.3177],[0.093],[0.907]
