,gp_name,n_source_genes,n_non_zero_source_genes,n_target_genes,n_non_zero_target_genes,gp_source_genes,gp_target_genes,gp_source_genes_weights_sign_corrected,gp_target_genes_weights_sign_corrected,gp_source_genes_importances,gp_target_genes_importances
208,VTN_ligand_receptor_GP,1,1,1,1,['Vtn'],['Pi4kb'],[0.7031],[-0.01],[0.9859],[0.0141]
776,APELA_ligand_receptor_GP,1,1,1,1,['Apela'],['Aplnr'],[0.8472],[0.299],[0.7392],[0.2608]
1,EPOR_ligand_receptor_GP,1,1,1,1,['Epor'],['Stat3'],[0.8471],[0.6277],[0.5744],[0.4256]
178,CALCA_ligand_receptor_GP,1,1,2,2,['Calca'],"['Calcrl', 'Ramp3']",[0.803],"[-0.2332, 0.2254]",[0.6365],"[0.1848, 0.1787]"
750,RARRES1_ligand_receptor_GP,1,1,1,1,['Rarres1'],['Nrp2'],[0.4152],[-0.2555],[0.6191],[0.3809]
56,POMC_ligand_receptor_GP,1,1,2,2,['Pomc'],"['Mrap', 'Mc2r']",[-0.0674],"[0.886, -0.1859]",[0.0592],"[0.7777, 0.1631]"
449,LACRT_ligand_receptor_GP,0,0,1,1,[],['Sdc1'],[],[0.4782],[],[1.0]
700,SEMA3D_ligand_receptor_GP,1,1,2,2,['Sema3d'],"['Nrp2', 'Plxna4']",[-0.4131],"[0.4525, 0.0085]",[0.4726],"[0.5177, 0.0097]"
1393,CLSTN1_ligand_targetgenes_GP,1,1,1,1,['Clstn1'],['Id1'],[0.6625],[0.0972],[0.872],[0.128]
1336,TG_ligand_targetgenes_GP,1,1,1,1,['Tg'],['Cdkn1a'],[-0.1074],[0.2817],[0.276],[0.724]
609,POSTN_ligand_receptor_GP,1,1,1,1,['Postn'],['Ptk7'],[0.8836],[0.0878],[0.9096],[0.0904]
281,EFNA2_ligand_receptor_GP,1,1,1,1,['Efna2'],['Epha10'],[0.37],[0.1455],[0.7178],[0.2822]
841,CXCL1_ligand_targetgenes_GP,1,1,2,2,['Cxcl1'],"['Col1a1', 'Hmox1']",[-0.0155],"[0.8566, 0.017]",[0.0174],"[0.9635, 0.0191]"
224,WIF1_ligand_receptor_GP,1,1,1,1,['Wif1'],['Wnt6'],[0.5788],[-0.5442],[0.5154],[0.4846]
103,FGF6_ligand_receptor_GP,1,1,1,1,['Fgf6'],['Cdh11'],[-0.1488],[0.6914],[0.1771],[0.8229]
404,SPON2_ligand_receptor_GP,1,1,1,1,['Spon2'],['Itgam'],[0.995],[0.2896],[0.7746],[0.2254]
1173,EFNA5_ligand_targetgenes_GP,1,1,2,2,['Efna5'],"['Fos', 'Cdkn1a']",[0.6133],"[-0.2052, 0.1475]",[0.6349],"[0.2124, 0.1527]"
661,COL13A1_ligand_receptor_GP,1,1,2,2,['Col13a1'],"['Itgb1', 'Itga11']",[0.8574],"[0.0923, -0.0349]",[0.8708],"[0.0937, 0.0354]"
524,SEMA3F_ligand_receptor_GP,1,1,2,2,['Sema3f'],"['Nrp2', 'Plxna4']",[0.8029],"[0.0499, 0.024]",[0.9157],"[0.0569, 0.0274]"
86,AREG_ligand_receptor_GP,1,1,2,2,['Areg'],"['Egfr', 'Erbb2']",[1.1434],"[-0.408, 0.2894]",[0.6211],"[0.2217, 0.1572]"
304,IL4R_ligand_receptor_GP,0,0,1,1,[],['Il13ra1'],[],[0.9633],[],[1.0]
32,S100A1_ligand_receptor_GP,1,1,1,1,['S100a1'],['Trpm3'],[0.6117],[-0.3237],[0.6539],[0.3461]
393,FBLN2_ligand_receptor_GP,1,1,1,1,['Fbln2'],['Itgb3'],[-0.6907],[0.8343],[0.4529],[0.5471]
1026,AGRN_ligand_targetgenes_GP,1,1,1,1,['Agrn'],['Fos'],[0.4514],[-0.234],[0.6586],[0.3414]
555,MFAP2_ligand_receptor_GP,1,1,1,1,['Mfap2'],['Notch1'],[0.3404],[0.0984],[0.7758],[0.2242]
553,JAG2_ligand_receptor_GP,1,1,1,1,['Jag2'],['Notch3'],[0.4821],[-0.2388],[0.6688],[0.3312]
27,EFNB2_ligand_receptor_GP,1,1,0,0,['Efnb2'],[],[0.4429],[],[1.0],[]
149,GH1_ligand_receptor_GP,0,0,1,1,[],['Slc12a1'],[],[0.2084],[],[1.0]
13,NPPA_ligand_receptor_GP,1,1,1,1,['Nppa'],['Prkg1'],[0.9119],[0.6404],[0.5875],[0.4125]
136,S100A4_ligand_receptor_GP,1,1,1,1,['S100a4'],['Pglyrp1'],[-0.2953],[0.502],[0.3703],[0.6297]
123,FGF12_ligand_receptor_GP,1,1,1,1,['Fgf12'],['Scn11a'],[0.4805],[-0.1795],[0.728],[0.272]
976,NRXN3_ligand_targetgenes_GP,1,1,0,0,['Nrxn3'],[],[0.1848],[],[1.0],[]
402,JAM3_ligand_receptor_GP,1,1,1,1,['Jam3'],['Itgam'],[0.4314],[-0.4098],[0.5128],[0.4872]
1539,Thromboxane A2_metabolite_enzyme_sensor_GP,1,1,1,1,['Tbxas1'],['Tbxa2r'],[-0.1747],[0.4952],[0.2608],[0.7392]
639,SFRP2_ligand_receptor_GP,1,1,1,1,['Sfrp2'],['Wnt6'],[0.7334],[-0.4667],[0.6111],[0.3889]
209,VCAM1_ligand_receptor_GP,1,1,1,1,['Vcam1'],['Cybb'],[0.9157],[-0.0937],[0.9071],[0.0929]
28,EFNB1_ligand_receptor_GP,1,1,1,1,['Efnb1'],['Mmp8'],[0.486],[0.0185],[0.9633],[0.0367]
649,RSPO4_ligand_receptor_GP,1,1,2,2,['Rspo4'],"['Lgr5', 'Lrp6']",[-0.1351],"[0.7022, 0.1337]",[0.1392],"[0.7231, 0.1377]"
1008,CLDN11_ligand_targetgenes_GP,1,1,1,1,['Cldn11'],['Cdkn1a'],[0.7536],[0.1574],[0.8272],[0.1728]
1136,AANAT_ligand_targetgenes_GP,1,1,2,2,['Aanat'],"['Nr1d1', 'Id1']",[0.0186],"[0.5821, -0.1214]",[0.0257],"[0.8062, 0.1681]"
126,TNC_ligand_receptor_GP,1,1,1,1,['Tnc'],['Ptprb'],[0.936],[-0.3553],[0.7248],[0.2752]
0,BDNF_ligand_receptor_GP,1,1,1,1,['Bdnf'],['Drd4'],[0.7593],[-0.3459],[0.687],[0.313]
1310,CRLF2_ligand_targetgenes_GP,1,0,321,30,['Crlf2'],"['Cldn7', 'Ptges3l', 'Vsnl1', 'Grb7', 'Dlx5', 'Cd9', 'Rassf5', 'Pcolce', 'Socs2', 'Fermt2', 'Crip2', 'Msx1', 'Lin28a', 'Vcan', 'Apom', 'Gata3', 'Gjb3', 'Pdlim1', 'Casp8', 'Acta2', 'Ccnd3', 'Hcn4', 'Laptm4b', 'Homer2', 'Chd2', 'Trim55', 'Nfil3', 'Hoxb4', 'Hand2', 'Gadd45g', 'Zyx', 'Zeb2', 'Zbtb20', 'Xdh', 'Wnt5a', 'Wnt3', 'Wnt10a', 'Vip', 'Vgf', 'Vegfa', 'Ube2h', 'Tymp', 'Tyk2', 'Tut1', 'Tshz2', 'Trpm3', 'Trim10', 'Trh', 'Tpm4', 'Tnfsf8', 'Tnfsf11', 'Tnfrsf1b', 'Tnfrsf19', 'Tnf', 'Tmem100', 'Tlr4', 'Timp3', 'Thpo', 'Tgfb3', 'Tfap2c', 'Tet2', 'Tal1', 'Stc1', 'Stat3', 'St5', 'Ssh1', 'Ssbp4', 'Spn', 'Spi1', 'Sphk1', 'Sod1', 'Soat1', 'Smad7', 'Slc44a3', 'Slc39a8', 'Slc22a1', 'Slamf1', 'Siglec15', 'Sigirr', 'Shh', 'Shank2', 'Serping1', 'Serpine1', 'Sema6d', 'Sema5a', 'Sema4b', 'Selplg', 'Sdc4', 'Sdc1', 'Scg2', 'S100a9', 'S100a8', 'Ryr2', 'Runx1', 'Rras', 'Ripk1', 'Rgs3', 'Rfx4', 'Rax', 'Rarg', 'Rara', 'Rad54l2', 'Rac2', 'Rab3il1', 'Ptpn6', 'Ptpn2', 'Ptpn1', 'Pros1', 'Prok1', 'Prkch', 'Prkar2b', 'Prg4', 'Prf1', 'Pmch', 'Pla2g3', 'Pla2g2f', 'Pipox', 'Pim2', 'Pik3r1', 'Pik3c2g', 'Pi4kb', 'Phox2b', 'Pfkfb2', 'Perp', 'Pdzk1ip1', 'Pdgfrb', 'Pdgfra', 'Pde4d', 'Pde4b', 'Pcsk5', 'Pcgf5', 'Pcdh1', 'Pbxip1', 'Pax5', 'Palld', 'Oxgr1', 'Osm', 'Orai1', 'Oplah', 'Olfml1', 'Oit3', 'Odc1', 'Nt5c2', 'Nrxn3', 'Nrp2', 'Nrp1', 'Nr3c1', 'Nr2f2', 'Nr1d1', 'Nppc', 'Nos2', 'Nmi', 'Nkx2-5', 'Nfe2l2', 'Nfe2', 'Nell2', 'Ncam1', 'Nav2', 'Myh9', 'Muc1', 'Mpped2', 'Mical2', 'Mapkapk3', 'Mapk3', 'Map3k14', 'Lyn', 'Ly6h', 'Lta', 'Lrp1b', 'Lrig1', 'Lpp', 'Lpo', 'Lix1', 'Lif', 'Lepr', 'Lep', 'Lef1', 'Lcp2', 'Lcp1', 'Lama4', 'Lama3', 'Lama2', 'Lama1', 'Krt15', 'Klf6', 'Kit', 'Junb', 'Jak3', 'Itpkc', 'Itga3', 'Ipo11', 'Impg2', 'Il7r', 'Il6st', 'Il6', 'Il2rb', 'Il24', 'Il23r', 'Il23a', 'Il21r', 'Il2', 'Il1rn', 'Il19', 'Il18bp', 'Il17f', 'Il17a', 'Il10', 'Igf1', 'Ifng', 'Id3', 'Id2', 'Id1', 'Icam1', 'Hoxc6', 'Hoxc4', 'Hoxa7', 'Hoxa2', 'Hoxa11', 'Hamp', 'H6pd', 'Gzmb', 'Gzma', 'Grid2', 'Gria2', 'Grhl3', 'Gpr55', 'Gpr15', 'Gmds', 'Glra2', 'Gja5', 'Ghr', 'Gdf15', 'Gata4', 'Gabbr1', 'Fth1', 'Foxa3', 'Fos', 'Fn1', 'Flrt3', 'Fli1', 'Flad1', 'Fga', 'Fat2', 'Fas', 'Fap', 'F9', 'F2rl1', 'Etv5', 'Ets2', 'Ets1', 'Esr2', 'Esr1', 'Erbb4', 'Epo', 'Epha3', 'Enpp2', 'Egfr', 'Edn2', 'Edn1', 'Ece1', 'Dusp5', 'Dusp22', 'Dusp10', 'Dusp1', 'Dscam', 'Dram2', 'Dpf3', 'Dnajc6', 'Dll4', 'Ddx39b', 'Ddx17', 'Ddr1', 'Dbp', 'Dbh', 'Cxcl17', 'Cxcl14', 'Csf3', 'Csf1', 'Cort', 'Col6a5', 'Cmtm6', 'Clic1', 'Clec1b', 'Cldn5', 'Cited4', 'Cited2', 'Cebpd', 'Cdkn1a', 'Cdh3', 'Cd44', 'Cd40lg', 'Cd274', 'Ccr5', 'Ccnd2', 'Ccnd1', 'Ccl3', 'Ccl2', 'Cbfa2t3', 'Cacna1d', 'C1qtnf1', 'Btk', 'Btg2', 'Bmpr1b', 'Bmp5', 'Bdnf', 'Bcr', 'Batf', 'Atf3', 'Asph', 'Asgr2', 'Arl6ip5', 'Arl4c', 'Arid5b', 'Ank3', 'Angpt1', 'Ampd1', 'Alox5ap', 'Agrp', 'Adora1', 'Acaa2', 'Abcc5']",[-0.0],"[0.2263, -0.1511, -0.1434, 0.0896, 0.0699, 0.0534, -0.049, -0.0396, 0.021, -0.0202, 0.0197, 0.0185, 0.0161, -0.0145, 0.007, 0.0061, 0.0045, 0.0017, 0.0014, -0.0009, -0.0006, -0.0002, 1e-04, 1e-04, 1e-04, -1e-04, -1e-04, -1e-04, -1e-04, -1e-04, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[0.0],"[0.2359, 0.1575, 0.1495, 0.0934, 0.0728, 0.0557, 0.0511, 0.0413, 0.0219, 0.021, 0.0205, 0.0193, 0.0168, 0.0151, 0.0073, 0.0064, 0.0047, 0.0018, 0.0014, 0.0009, 0.0006, 0.0002, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137,FGF21_ligand_receptor_GP,1,1,1,1,['Fgf21'],['Klb'],[0.0031],[0.4118],[0.0074],[0.9926]
213,LAMA1_ligand_receptor_GP,1,1,1,1,['Lama1'],['Sv2c'],[0.2607],[0.3075],[0.4589],[0.5411]
416,LGALS1_ligand_receptor_GP,1,1,1,1,['Lgals1'],['Cd69'],[0.5619],[0.2323],[0.7075],[0.2925]
81,TGFA_ligand_receptor_GP,1,1,1,1,['Tgfa'],['Ptprd'],[0.171],[0.1948],[0.4674],[0.5326]
228,RSPO1_ligand_receptor_GP,1,1,1,1,['Rspo1'],['Rnf43'],[0.69],[-0.3968],[0.6349],[0.3651]
