,gp_name,n_source_genes,n_non_zero_source_genes,n_target_genes,n_non_zero_target_genes,gp_source_genes,gp_target_genes,gp_source_genes_weights_sign_corrected,gp_target_genes_weights_sign_corrected,gp_source_genes_importances,gp_target_genes_importances
1076,INS_ligand_targetgenes_GP,0,0,301,54,[],"['Stmn2', 'Ehbp1', 'Twist2', 'Prrx2', 'Lum', 'Mfap4', 'Clmp', 'Gng11', 'Col3a1', 'Sall2', 'Igfbp2', 'Gpx3', 'Fbn2', 'Selenop', 'Slc2a1', 'Igf2', 'Ptn', 'Flrt2', 'Cpe', 'Emilin1', 'Fstl1', 'Dusp9', 'Sh3bp5', 'Itm2a', 'Bex1', 'Plpp3', 'Cd9', 'Sparcl1', 'Copz2', 'Fbln1', 'Rgma', 'Limd2', 'Odc1', 'Tenm4', 'Wnt5b', 'Cxcl12', 'Ina', 'Ptprf', 'Nampt', 'Tceal9', 'Asph', 'Jam3', 'Dlc1', 'Frzb', 'Spon1', 'Saa1', 'Pth1r', 'Cd36', 'Pcsk9', 'Eef2', 'Vgll3', 'Lpl', 'Gpm6b', 'Emx2', 'Zfp36l2', 'Wnt3a', 'Wnt3', 'Wnt10b', 'Was', 'Vit', 'Vcam1', 'Vars2', 'Unc5c', 'Tuba8', 'Ttr', 'Trpv4', 'Trpv1', 'Trpc6', 'Tnnt3', 'Tnnc2', 'Tnfsf12', 'Tnfsf10', 'Tnfrsf11b', 'Tmem30b', 'Tmem132c', 'Timp4', 'Th', 'Tgfbi', 'Tek', 'Tcf7l1', 'Tacc1', 'Svep1', 'Sucla2', 'Stat3', 'Sp6', 'Smoc2', 'Smoc1', 'Slit3', 'Slc48a1', 'Slc38a5', 'Slc38a2', 'Slc2a5', 'Slc25a18', 'Slc16a2', 'Slc16a12', 'Sfrp2', 'Sema3g', 'Sema3b', 'Scube2', 'Scara3', 'Samd14', 'S100b', 'Rxrg', 'Rbp4', 'Rarres1', 'Rad54l2', 'Rack1', 'Pxdn', 'Ptger2', 'Pten', 'Prps1l1', 'Ppy', 'Ppt2', 'Ppp1r1a', 'Ppp1r18', 'Ppip5k2', 'Ppip5k1', 'Pomc', 'Plxna4', 'Plxna1', 'Pla2g4c', 'Pla2g4b', 'Pilra', 'Pik3c2g', 'Phlpp2', 'Pdpn', 'Pdgfd', 'Pde8b', 'Pde1a', 'Parm1', 'P2rx2', 'Otub2', 'Orm1', 'Olfml1', 'Ociad2', 'Ntn1', 'Npy', 'Npr2', 'Npff', 'Nos2', 'Nectin3', 'Ndrg4', 'Nav2', 'Myzap', 'Mrap', 'Mgst2', 'Mgarp', 'Metrnl', 'Mesp2', 'March2', 'Maob', 'Man2b2', 'Mall', 'Ltbp3', 'Lipe', 'Lifr', 'Lgals8', 'Lep', 'Leap2', 'Ldlrap1', 'Ldb2', 'Lat', 'Lamc2', 'Lama5', 'Lama1', 'Klhl23', 'Klb', 'Kcnk3', 'Jam2', 'Itga7', 'Itga11', 'Islr', 'Irf5', 'Inhbc', 'Inhbb', 'Inhba', 'Il1rl1', 'Il17rc', 'Igsf10', 'Igfbp3', 'Igf1', 'Icam1', 'Htr2b', 'Hspb7', 'Hsd3b1', 'Hsd17b6', 'Hsd11b1', 'Hp', 'Hoxa7', 'Hnmt', 'Hk2', 'Hdc', 'Hand2', 'Hacd4', 'Guca2b', 'Gstm3', 'Gsta2', 'Grem1', 'Grb14', 'Gpnmb', 'Gpbar1', 'Gjb5', 'Gjb3', 'Gfpt2', 'Gba2', 'Gata4', 'Gapdh', 'Galnt3', 'G0s2', 'Foxf2', 'Fmo1', 'Fgfrl1', 'Fgfr3', 'Fgf4', 'Fga', 'Fermt1', 'Fcgrt', 'Fblim1', 'Fasn', 'Fap', 'Fam210b', 'Fam20c', 'Fam171b', 'Emcn', 'Elane', 'Efemp1', 'Ednrb', 'Eda', 'Dpp4', 'Dok5', 'Dmp1', 'Dio2', 'Ddx4', 'Ddr1', 'Dcn', 'Cyp7b1', 'Cyp7a1', 'Cyp27a1', 'Cyp17a1', 'Cxcl5', 'Crip2', 'Cox7a1', 'Cox6b2', 'Colec11', 'Col8a2', 'Col5a2', 'Col18a1', 'Col12a1', 'Ckmt2', 'Chrd', 'Chkb', 'Ch25h', 'Cdo1', 'Cdhr5', 'Cd163', 'Ccdc80', 'Ccdc69', 'Cat', 'Capn3', 'Calm3', 'Cacna1d', 'C1qtnf5', 'C1qtnf1', 'Bst1', 'Bmp6', 'Bhmt2', 'Bche', 'Azgp1', 'Atp13a3', 'Aspa', 'Arhgap29', 'Areg', 'App', 'Apod', 'Ap3b2', 'Aox1', 'Aoc3', 'Angptl1', 'Angpt1', 'Amt', 'Amph', 'Alox5ap', 'Aldh1a3', 'Ahnak', 'Agt', 'Agrp', 'Adra2c', 'Adra2a', 'Adra1b', 'Adora2b', 'Adh4', 'Adgrl2', 'Adgra2', 'Adam17', 'Acvr1c', 'Acacb', 'Acaca', 'Abi3', 'Abcc3', 'Abca1', 'A2m']",[],"[-0.1589, -0.1308, 0.1259, 0.1103, 0.1039, 0.0935, 0.0732, 0.0703, 0.0631, -0.0587, -0.0566, 0.0565, 0.0562, 0.0512, -0.051, 0.0445, -0.0422, 0.0389, -0.0378, 0.0352, 0.0346, 0.0345, 0.0332, 0.0298, -0.0258, 0.0254, -0.0253, 0.0251, 0.019, 0.0133, -0.0113, 0.0102, -0.0097, -0.0081, -0.0064, 0.0058, -0.0056, -0.0054, -0.0054, 0.0039, 0.0039, -0.0034, 0.0032, -0.0014, -0.0002, 1e-04, 1e-04, 1e-04, -1e-04, -1e-04, -1e-04, -1e-04, -1e-04, -1e-04, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0]",[],"[0.0877, 0.0722, 0.0695, 0.0609, 0.0573, 0.0516, 0.0404, 0.0388, 0.0348, 0.0324, 0.0312, 0.0312, 0.031, 0.0282, 0.0282, 0.0246, 0.0233, 0.0215, 0.0208, 0.0194, 0.0191, 0.019, 0.0183, 0.0164, 0.0142, 0.014, 0.0139, 0.0138, 0.0105, 0.0073, 0.0062, 0.0056, 0.0054, 0.0045, 0.0035, 0.0032, 0.0031, 0.003, 0.003, 0.0022, 0.0021, 0.0019, 0.0018, 0.0008, 1e-04, 0.0, 0.0, 0.0, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
812,NPTX2_ligand_receptor_GP,1,1,1,1,['Nptx2'],['Nptxr'],[0.9735],[-0.0662],[0.9363],[0.0637]
1207,HLA-E_ligand_targetgenes_GP,0,0,1,1,[],['Vcam1'],[],[0.618],[],[1.0]
63,PMCH_ligand_receptor_GP,1,1,0,0,['Pmch'],[],[0.3021],[],[1.0],[]
986,OCLN_ligand_targetgenes_GP,1,1,0,0,['Ocln'],[],[0.8218],[],[1.0],[]
134,BCAN_ligand_receptor_GP,1,1,1,1,['Bcan'],['Nrcam'],[0.7781],[1.1907],[0.3952],[0.6048]
456,SEMA5A_ligand_receptor_GP,1,1,2,2,['Sema5a'],"['Met', 'Plxnb3']",[0.4647],"[0.9143, -0.1223]",[0.3095],"[0.609, 0.0815]"
1284,TDGF1_ligand_targetgenes_GP,1,0,115,21,['Tdgf1'],"['Cldn4', 'Cldn6', 'Foxb1', 'Zeb2', 'Efna1', 'Gata3', 'Hoxa2', 'Rfx4', 'Crabp2', 'Fn1', 'Dusp6', 'Eno3', 'Slc2a1', 'Nuak2', 'Krt8', 'Foxa1', 'Cirbp', 'Slc29a1', 'Pfn1', 'Hoxa5', 'Ddx5', 'Tfap2c', 'Hdgf', 'Zfp36l2', 'Vgf', 'Vegfa', 'Tnfrsf12a', 'Tnc', 'Tm4sf1', 'Tgm2', 'Tfap2a', 'Tagln2', 'Stat3', 'St5', 'Sox2', 'Smad7', 'Smad6', 'Slc7a5', 'Slc38a2', 'Sgk1', 'Serpine1', 'S100a10', 'Runx1', 'Rgs3', 'Rassf5', 'Rarg', 'Rarb', 'Rara', 'Ptpn6', 'Pthlh', 'Ppm1a', 'Pou5f1', 'Pitx2', 'Pde4d', 'Odc1', 'Ntn1', 'Nr2f2', 'Nr1d1', 'Notch1', 'Nos3', 'Nav2', 'Myh9', 'Muc1', 'Mthfr', 'Mecom', 'Magi1', 'Lin28a', 'Lhx1', 'Lefty1', 'Lef1', 'Lamc2', 'Lama5', 'Klf6', 'Junb', 'Irx5', 'Ina', 'Id3', 'Id2', 'Id1', 'Hoxc6', 'Hoxc4', 'Hoxa9', 'Hoxa7', 'Hoxa10', 'Grhl3', 'Gata4', 'Gata2', 'Gadd45g', 'Gad2', 'Foxc1', 'Foxa2', 'F2rl1', 'Etv4', 'Ets2', 'Ets1', 'Egfr', 'Edn1', 'Dusp10', 'Dnmt3a', 'Dlc1', 'Dhrs3', 'Ctgf', 'Col18a1', 'Clic1', 'Cited2', 'Cdkn1a', 'Ccnd1', 'Btg2', 'Bdnf', 'Bcr', 'Axin2', 'Atf3', 'Ank3', 'Ahnak', 'Adm']",[0.0],"[0.2139, 0.1693, -0.1625, -0.0373, 0.0329, 0.0302, -0.0242, -0.0186, -0.015, 0.0147, 0.0127, 0.0097, -0.0021, -0.0015, 0.0002, 1e-04, 1e-04, -1e-04, -1e-04, -1e-04, -1e-04, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0]",[0.0],"[0.2866, 0.2268, 0.2176, 0.05, 0.0441, 0.0404, 0.0325, 0.0249, 0.0201, 0.0198, 0.017, 0.0129, 0.0028, 0.002, 0.0003, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
286,PAM_ligand_receptor_GP,1,1,1,1,['Pam'],['Fxyd1'],[0.6426],[0.8511],[0.4302],[0.5698]
356,TNFSF11_ligand_receptor_GP,1,1,1,1,['Tnfsf11'],['Lgr4'],[-0.1982],[0.38],[0.3428],[0.6572]
412,SNCA_ligand_receptor_GP,1,1,1,1,['Snca'],['Slc10a2'],[0.792],[0.0088],[0.989],[0.011]
383,ERFE_ligand_receptor_GP,1,1,1,1,['Erfe'],['Lrp1'],[0.0996],[0.2465],[0.2878],[0.7122]
285,TAC1_ligand_receptor_GP,1,1,1,1,['Tac1'],['Tacr3'],[0.5481],[-0.093],[0.8549],[0.1451]
210,VCL_ligand_receptor_GP,1,1,1,1,['Vcl'],['Alk'],[0.6783],[-0.003],[0.9956],[0.0044]
608,FLRT3_ligand_receptor_GP,1,1,1,1,['Flrt3'],['Unc5a'],[0.5361],[0.3088],[0.6345],[0.3655]
400,HP_ligand_receptor_GP,1,1,1,1,['Hp'],['Asgr2'],[-0.0525],[0.5114],[0.093],[0.907]
671,JAM2_ligand_receptor_GP,1,1,2,2,['Jam2'],"['Itgav', 'Itgb1']",[0.7655],"[-0.2563, -0.086]",[0.691],"[0.2314, 0.0776]"
719,CNMD_ligand_receptor_GP,1,1,1,1,['Cnmd'],['Ptprd'],[0.8548],[0.1804],[0.8258],[0.1742]
805,EFEMP2_ligand_receptor_GP,1,1,1,1,['Efemp2'],['Lingo1'],[0.9609],[-0.2208],[0.8132],[0.1868]
288,GREM1_ligand_receptor_GP,1,1,1,1,['Grem1'],['Kdr'],[0.883],[-0.0611],[0.9353],[0.0647]
201,IFNA1_ligand_receptor_GP,1,1,1,1,['Ifna1'],['Prtn3'],[-0.0181],[0.7166],[0.0247],[0.9753]
120,THBS1_ligand_receptor_GP,1,1,1,1,['Thbs1'],['Ltbp1'],[0.7528],[0.1415],[0.8418],[0.1582]
459,COPA_ligand_receptor_GP,1,1,1,1,['Copa'],['P2ry6'],[0.047],[0.4573],[0.0932],[0.9068]
849,CXCL11_ligand_targetgenes_GP,0,0,2,2,[],"['Mmp9', 'Mmp2']",[],"[1.2194, 0.5068]",[],"[0.7064, 0.2936]"
502,LRRC4B_ligand_receptor_GP,1,1,1,1,['Lrrc4b'],['Ptprd'],[0.8964],[-0.2004],[0.8173],[0.1827]
127,GRN_ligand_receptor_GP,1,1,0,0,['Grn'],[],[0.4916],[],[1.0],[]
831,CXCL17_ligand_receptor_GP,1,1,1,1,['Cxcl17'],['Gpr35'],[0.281],[-0.2146],[0.567],[0.433]
828,CD200R1_ligand_receptor_GP,1,1,1,1,['Cd200r1'],['Cd200'],[1.1425],[-0.6734],[0.6292],[0.3708]
243,SOSTDC1_ligand_receptor_GP,1,1,1,1,['Sostdc1'],['Lrp4'],[0.9271],[-0.0214],[0.9775],[0.0225]
226,WNT2_ligand_receptor_GP,1,1,1,1,['Wnt2'],['Fzd4'],[0.8034],[0.2046],[0.797],[0.203]
1175,F7_ligand_targetgenes_GP,1,1,1,1,['F7'],['Id1'],[0.157],[0.2082],[0.4299],[0.5701]
420,LUM_ligand_receptor_GP,1,1,1,1,['Lum'],['Itgb1'],[0.8115],[0.0214],[0.9743],[0.0257]
703,EDN2_ligand_receptor_GP,1,1,1,1,['Edn2'],['Ednrb'],[0.1291],[0.6296],[0.1702],[0.8298]
475,BMP5_ligand_receptor_GP,1,1,2,2,['Bmp5'],"['Acvr1', 'Bmpr2']",[0.9281],"[0.1669, 0.0877]",[0.7847],"[0.1411, 0.0742]"
1167,DLK1_ligand_targetgenes_GP,1,1,0,0,['Dlk1'],[],[0.4676],[],[1.0],[]
271,BMP3_ligand_receptor_GP,1,1,2,2,['Bmp3'],"['Acvr1b', 'Acvr2a']",[0.8086],"[0.0465, -0.0359]",[0.9075],"[0.0522, 0.0403]"
1190,FGF5_ligand_targetgenes_GP,1,1,0,0,['Fgf5'],[],[0.5178],[],[1.0],[]
558,LFNG_ligand_receptor_GP,1,1,1,1,['Lfng'],['Notch3'],[0.8829],[0.2651],[0.769],[0.231]
336,LAMB2_ligand_receptor_GP,1,1,1,1,['Lamb2'],['Sv2c'],[0.3483],[0.2016],[0.6334],[0.3666]
657,COL20A1_ligand_receptor_GP,1,1,2,2,['Col20a1'],"['Itga11', 'Itgb1']",[0.4269],"[-0.1631, -0.0454]",[0.6719],"[0.2567, 0.0714]"
1402,PCDH9_ligand_targetgenes_GP,1,1,0,0,['Pcdh9'],[],[0.2125],[],[1.0],[]
295,BMP7_ligand_receptor_GP,1,1,2,2,['Bmp7'],"['Acvr1', 'Bmpr2']",[0.8439],"[-0.0492, -0.0048]",[0.9398],"[0.0548, 0.0054]"
2,FYN_ligand_receptor_GP,1,1,1,1,['Fyn'],['Mapk7'],[0.3469],[0.1349],[0.7199],[0.2801]
71,INSL5_ligand_receptor_GP,1,1,1,1,['Insl5'],['Rxfp3'],[0.8893],[-0.0379],[0.9591],[0.0409]
284,NPPB_ligand_receptor_GP,1,1,1,1,['Nppb'],['Npr2'],[1.0497],[0.2744],[0.7928],[0.2072]
1279,SERPINE2_ligand_targetgenes_GP,1,1,1,1,['Serpine2'],['Mmp9'],[-0.2666],[0.7271],[0.2683],[0.7317]
320,IL5_ligand_receptor_GP,1,1,2,2,['Il5'],"['Csf2rb', 'Il5ra']",[0.009],"[0.5406, 0.0071]",[0.0162],"[0.9711, 0.0128]"
1000,CADM1_ligand_targetgenes_GP,1,1,161,25,['Cadm1'],"['Sox2', 'Cnn2', 'Hapln1', 'Sfrp2', 'Tfpi', 'Twist1', 'Hesx1', 'Acot7', 'Capn6', 'Rbpms', 'Mkrn1', 'Gart', 'Oat', 'Dhfr', 'Npm1', 'Ptges3', 'Pnp', 'Nid2', 'Mif', 'Glo1', 'Rarg', 'Kdelr3', 'Id3', 'Ddx21', 'Cadm1', 'Wisp1', 'Vsnl1', 'Vipr2', 'Vegfa', 'Ube2l3', 'Ube2f', 'Tshb', 'Tnnt2', 'Tnfsf10', 'Tmem176b', 'Tgfb2', 'Tes', 'Tenm3', 'Tagln', 'Taf9', 'Svil', 'Stk39', 'Stbd1', 'Slc7a5', 'Slc39a8', 'Slc2a1', 'Slc22a2', 'Slc1a2', 'Sdhc', 'Scg2', 'Scarb1', 'Rspo1', 'Rgs4', 'Retn', 'Ramp3', 'Pthlh', 'Prss23', 'Pptc7', 'Ppp3cb', 'Ppm1b', 'Ppargc1a', 'Popdc3', 'Polr2i', 'Pklr', 'Pgrmc2', 'Pecam1', 'Pax3', 'Pam', 'Npr1', 'Nnat', 'Ncf2', 'Mtnr1a', 'Mmp13', 'Mc2r', 'Mas1', 'Mafb', 'Lif', 'Lcp2', 'Itpk1', 'Itpa', 'Itgb3', 'Itga5', 'Il5ra', 'Il5', 'Il22', 'Il17a', 'Ifng', 'Hsp90b1', 'Hsd11b1', 'Hao2', 'Hand2', 'Hand1', 'Gucy1b3', 'Guca2a', 'Grin2c', 'Gria3', 'Gnas', 'Gjb5', 'Gata3', 'Gap43', 'Gamt', 'Galk1', 'Frzb', 'Foxf2', 'Foxa1', 'Flt4', 'Fgf5', 'Fgf12', 'Fabp7', 'Ednrb', 'Dsc1', 'Dlx2', 'Dio1', 'Dhcr24', 'Ddx4', 'Ddx25', 'Cxcr2', 'Cxcl3', 'Cox7a1', 'Col19a1', 'Cnp', 'Ckm', 'Cfp', 'Cdx1', 'Cdh9', 'Cd9', 'Cd5l', 'Cd40', 'Ccr9', 'Ccr6', 'Ccr2', 'Cckar', 'Casp8', 'Calcrl', 'Brs3', 'Bmp5', 'Bmp2k', 'Bmp10', 'Blm', 'Bdnf', 'Bag6', 'Avpr1a', 'Atrx', 'Art3', 'Arap3', 'Apoc4', 'Apob', 'Anxa1', 'Angptl2', 'Angpt2', 'Angpt1', 'Ang', 'Aldh1a3', 'Alcam', 'Ahcyl1', 'Adra2c', 'Adra1a', 'Adcyap1', 'Adcy3', 'Adam12', 'Acsm3']",[-0.0005],"[-0.1878, 0.1741, 0.1228, -0.1177, 0.1134, 0.1013, -0.0984, -0.0689, 0.0453, 0.0452, -0.0395, -0.011, 0.0099, -0.009, -0.0056, -0.0047, -0.0026, 0.0011, -0.0008, -0.0003, 1e-04, 1e-04, -1e-04, -1e-04, -1e-04, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0]",[0.0004],"[0.1616, 0.1498, 0.1057, 0.1013, 0.0976, 0.0871, 0.0847, 0.0593, 0.039, 0.0389, 0.034, 0.0094, 0.0085, 0.0077, 0.0048, 0.004, 0.0022, 0.001, 0.0007, 0.0003, 1e-04, 0.0, 1e-04, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
453,CTSG_ligand_receptor_GP,1,1,1,1,['Ctsg'],['Thbd'],[0.0542],[0.8642],[0.059],[0.941]
971,ITGA9_ligand_targetgenes_GP,1,1,0,0,['Itga9'],[],[0.9238],[],[1.0],[]
