,gp_name,n_source_genes,n_non_zero_source_genes,n_target_genes,n_non_zero_target_genes,gp_source_genes,gp_target_genes,gp_source_genes_weights_sign_corrected,gp_target_genes_weights_sign_corrected,gp_source_genes_importances,gp_target_genes_importances
1107,BTLA_ligand_targetgenes_GP,1,1,1,1,['Btla'],['Il2'],[0.5147],[0.1105],[0.8232],[0.1768]
458,AIMP1_ligand_receptor_GP,1,1,1,1,['Aimp1'],['Ntrk1'],[-0.003],[0.3783],[0.008],[0.992]
979,NECTIN1_ligand_targetgenes_GP,1,1,1,1,['Nectin1'],['Il12b'],[0.3237],[0.0032],[0.9901],[0.0099]
28,EFNB1_ligand_receptor_GP,1,1,1,1,['Efnb1'],['Mmp8'],[0.486],[0.0185],[0.9633],[0.0367]
720,PSG4_ligand_receptor_GP,0,0,1,1,[],['Dscam'],[],[0.2208],[],[1.0]
728,INHA_ligand_receptor_GP,1,1,1,1,['Inha'],['Acvr1c'],[0.5013],[0.0549],[0.9014],[0.0986]
27,EFNB2_ligand_receptor_GP,1,1,0,0,['Efnb2'],[],[0.4429],[],[1.0],[]
1344,TNFRSF11B_ligand_targetgenes_GP,1,1,0,0,['Tnfrsf11b'],[],[0.5359],[],[1.0],[]
701,SEMA3E_ligand_receptor_GP,1,1,1,1,['Sema3e'],['Plxnd1'],[-0.5511],[1.3388],[0.2916],[0.7084]
224,WIF1_ligand_receptor_GP,1,1,1,1,['Wif1'],['Wnt6'],[0.5788],[-0.5442],[0.5154],[0.4846]
1242,NID1_ligand_targetgenes_GP,1,1,1,1,['Nid1'],['Hes5'],[-0.5536],[0.8903],[0.3834],[0.6166]
62,GAL_ligand_receptor_GP,1,1,1,1,['Gal'],['Gpr151'],[0.9767],[0.0028],[0.9972],[0.0028]
641,SFRP5_ligand_receptor_GP,1,1,1,1,['Sfrp5'],['Wnt6'],[0.7094],[-0.0372],[0.9502],[0.0498]
986,OCLN_ligand_targetgenes_GP,1,1,0,0,['Ocln'],[],[0.8218],[],[1.0],[]
827,CD200_ligand_receptor_GP,1,1,0,0,['Cd200'],[],[0.3416],[],[1.0],[]
244,SOST_ligand_receptor_GP,1,1,1,1,['Sost'],['Lrp4'],[1.4123],[-0.0692],[0.9533],[0.0467]
583,LGALS8_ligand_receptor_GP,1,1,1,1,['Lgals8'],['Itga3'],[-0.3054],[1.0356],[0.2278],[0.7722]
417,COL16A1_ligand_receptor_GP,1,1,2,2,['Col16a1'],"['Itga11', 'Itgb1']",[0.633],"[-0.5153, 0.013]",[0.5451],"[0.4438, 0.0112]"
628,PI16_ligand_receptor_GP,1,1,1,1,['Pi16'],['Mfap3l'],[1.1431],[-0.1367],[0.8932],[0.1068]
59,ANXA1_ligand_receptor_GP,1,1,2,2,['Anxa1'],"['Fpr2', 'Fpr3']",[0.7316],"[-0.023, -0.0171]",[0.948],"[0.0298, 0.0222]"
315,IL11RA_ligand_receptor_GP,0,0,1,1,[],['Cd40'],[],[1.294],[],[1.0]
1260,PROC_ligand_targetgenes_GP,1,1,0,0,['Proc'],[],[0.91],[],[1.0],[]
400,HP_ligand_receptor_GP,1,1,1,1,['Hp'],['Asgr2'],[-0.0525],[0.5114],[0.093],[0.907]
58,PENK_ligand_receptor_GP,1,1,0,0,['Penk'],[],[0.8076],[],[1.0],[]
355,OCLN_ligand_receptor_GP,1,1,1,1,['Ocln'],['Tgfbr1'],[0.6016],[-0.1061],[0.8501],[0.1499]
409,RETN_ligand_receptor_GP,1,1,1,1,['Retn'],['Gpr25'],[0.2504],[-0.0249],[0.9096],[0.0904]
700,SEMA3D_ligand_receptor_GP,1,1,2,2,['Sema3d'],"['Nrp2', 'Plxna4']",[-0.4131],"[0.4525, 0.0085]",[0.4726],"[0.5177, 0.0097]"
1076,INS_ligand_targetgenes_GP,0,0,301,54,[],"['Stmn2', 'Ehbp1', 'Twist2', 'Prrx2', 'Lum', 'Mfap4', 'Clmp', 'Gng11', 'Col3a1', 'Sall2', 'Igfbp2', 'Gpx3', 'Fbn2', 'Selenop', 'Slc2a1', 'Igf2', 'Ptn', 'Flrt2', 'Cpe', 'Emilin1', 'Fstl1', 'Dusp9', 'Sh3bp5', 'Itm2a', 'Bex1', 'Plpp3', 'Cd9', 'Sparcl1', 'Copz2', 'Fbln1', 'Rgma', 'Limd2', 'Odc1', 'Tenm4', 'Wnt5b', 'Cxcl12', 'Ina', 'Ptprf', 'Nampt', 'Tceal9', 'Asph', 'Jam3', 'Dlc1', 'Frzb', 'Spon1', 'Saa1', 'Pth1r', 'Cd36', 'Pcsk9', 'Eef2', 'Vgll3', 'Lpl', 'Gpm6b', 'Emx2', 'Zfp36l2', 'Wnt3a', 'Wnt3', 'Wnt10b', 'Was', 'Vit', 'Vcam1', 'Vars2', 'Unc5c', 'Tuba8', 'Ttr', 'Trpv4', 'Trpv1', 'Trpc6', 'Tnnt3', 'Tnnc2', 'Tnfsf12', 'Tnfsf10', 'Tnfrsf11b', 'Tmem30b', 'Tmem132c', 'Timp4', 'Th', 'Tgfbi', 'Tek', 'Tcf7l1', 'Tacc1', 'Svep1', 'Sucla2', 'Stat3', 'Sp6', 'Smoc2', 'Smoc1', 'Slit3', 'Slc48a1', 'Slc38a5', 'Slc38a2', 'Slc2a5', 'Slc25a18', 'Slc16a2', 'Slc16a12', 'Sfrp2', 'Sema3g', 'Sema3b', 'Scube2', 'Scara3', 'Samd14', 'S100b', 'Rxrg', 'Rbp4', 'Rarres1', 'Rad54l2', 'Rack1', 'Pxdn', 'Ptger2', 'Pten', 'Prps1l1', 'Ppy', 'Ppt2', 'Ppp1r1a', 'Ppp1r18', 'Ppip5k2', 'Ppip5k1', 'Pomc', 'Plxna4', 'Plxna1', 'Pla2g4c', 'Pla2g4b', 'Pilra', 'Pik3c2g', 'Phlpp2', 'Pdpn', 'Pdgfd', 'Pde8b', 'Pde1a', 'Parm1', 'P2rx2', 'Otub2', 'Orm1', 'Olfml1', 'Ociad2', 'Ntn1', 'Npy', 'Npr2', 'Npff', 'Nos2', 'Nectin3', 'Ndrg4', 'Nav2', 'Myzap', 'Mrap', 'Mgst2', 'Mgarp', 'Metrnl', 'Mesp2', 'March2', 'Maob', 'Man2b2', 'Mall', 'Ltbp3', 'Lipe', 'Lifr', 'Lgals8', 'Lep', 'Leap2', 'Ldlrap1', 'Ldb2', 'Lat', 'Lamc2', 'Lama5', 'Lama1', 'Klhl23', 'Klb', 'Kcnk3', 'Jam2', 'Itga7', 'Itga11', 'Islr', 'Irf5', 'Inhbc', 'Inhbb', 'Inhba', 'Il1rl1', 'Il17rc', 'Igsf10', 'Igfbp3', 'Igf1', 'Icam1', 'Htr2b', 'Hspb7', 'Hsd3b1', 'Hsd17b6', 'Hsd11b1', 'Hp', 'Hoxa7', 'Hnmt', 'Hk2', 'Hdc', 'Hand2', 'Hacd4', 'Guca2b', 'Gstm3', 'Gsta2', 'Grem1', 'Grb14', 'Gpnmb', 'Gpbar1', 'Gjb5', 'Gjb3', 'Gfpt2', 'Gba2', 'Gata4', 'Gapdh', 'Galnt3', 'G0s2', 'Foxf2', 'Fmo1', 'Fgfrl1', 'Fgfr3', 'Fgf4', 'Fga', 'Fermt1', 'Fcgrt', 'Fblim1', 'Fasn', 'Fap', 'Fam210b', 'Fam20c', 'Fam171b', 'Emcn', 'Elane', 'Efemp1', 'Ednrb', 'Eda', 'Dpp4', 'Dok5', 'Dmp1', 'Dio2', 'Ddx4', 'Ddr1', 'Dcn', 'Cyp7b1', 'Cyp7a1', 'Cyp27a1', 'Cyp17a1', 'Cxcl5', 'Crip2', 'Cox7a1', 'Cox6b2', 'Colec11', 'Col8a2', 'Col5a2', 'Col18a1', 'Col12a1', 'Ckmt2', 'Chrd', 'Chkb', 'Ch25h', 'Cdo1', 'Cdhr5', 'Cd163', 'Ccdc80', 'Ccdc69', 'Cat', 'Capn3', 'Calm3', 'Cacna1d', 'C1qtnf5', 'C1qtnf1', 'Bst1', 'Bmp6', 'Bhmt2', 'Bche', 'Azgp1', 'Atp13a3', 'Aspa', 'Arhgap29', 'Areg', 'App', 'Apod', 'Ap3b2', 'Aox1', 'Aoc3', 'Angptl1', 'Angpt1', 'Amt', 'Amph', 'Alox5ap', 'Aldh1a3', 'Ahnak', 'Agt', 'Agrp', 'Adra2c', 'Adra2a', 'Adra1b', 'Adora2b', 'Adh4', 'Adgrl2', 'Adgra2', 'Adam17', 'Acvr1c', 'Acacb', 'Acaca', 'Abi3', 'Abcc3', 'Abca1', 'A2m']",[],"[-0.1589, -0.1308, 0.1259, 0.1103, 0.1039, 0.0935, 0.0732, 0.0703, 0.0631, -0.0587, -0.0566, 0.0565, 0.0562, 0.0512, -0.051, 0.0445, -0.0422, 0.0389, -0.0378, 0.0352, 0.0346, 0.0345, 0.0332, 0.0298, -0.0258, 0.0254, -0.0253, 0.0251, 0.019, 0.0133, -0.0113, 0.0102, -0.0097, -0.0081, -0.0064, 0.0058, -0.0056, -0.0054, -0.0054, 0.0039, 0.0039, -0.0034, 0.0032, -0.0014, -0.0002, 1e-04, 1e-04, 1e-04, -1e-04, -1e-04, -1e-04, -1e-04, -1e-04, -1e-04, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0]",[],"[0.0877, 0.0722, 0.0695, 0.0609, 0.0573, 0.0516, 0.0404, 0.0388, 0.0348, 0.0324, 0.0312, 0.0312, 0.031, 0.0282, 0.0282, 0.0246, 0.0233, 0.0215, 0.0208, 0.0194, 0.0191, 0.019, 0.0183, 0.0164, 0.0142, 0.014, 0.0139, 0.0138, 0.0105, 0.0073, 0.0062, 0.0056, 0.0054, 0.0045, 0.0035, 0.0032, 0.0031, 0.003, 0.003, 0.0022, 0.0021, 0.0019, 0.0018, 0.0008, 1e-04, 0.0, 0.0, 0.0, 1e-04, 1e-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
52,CXCL3_ligand_receptor_GP,1,1,1,1,['Cxcl3'],['Adra2a'],[-0.1627],[0.29],[0.3593],[0.6407]
363,AGTRAP_ligand_receptor_GP,1,1,1,1,['Agtrap'],['Rack1'],[0.5119],[-0.1122],[0.8202],[0.1798]
248,EFNA5_ligand_receptor_GP,1,1,1,1,['Efna5'],['Epha10'],[0.2318],[-0.0826],[0.7373],[0.2627]
347,IL15_ligand_receptor_GP,1,1,1,1,['Il15'],['Ulbp1'],[0.7362],[0.1722],[0.8104],[0.1896]
309,IFNAR2_ligand_receptor_GP,1,1,1,1,['Ifnar2'],['Erbb3'],[-0.0208],[0.8812],[0.0231],[0.9769]
43,CCL23_ligand_receptor_GP,0,0,1,1,[],['Adra2a'],[],[0.2207],[],[1.0]
560,DLK1_ligand_receptor_GP,1,1,1,1,['Dlk1'],['Notch3'],[0.5211],[0.1803],[0.7429],[0.2571]
1269,RTN4_ligand_targetgenes_GP,1,1,1,1,['Rtn4'],['Stat3'],[0.1694],[0.3633],[0.3179],[0.6821]
518,ADGRE5_ligand_receptor_GP,1,1,1,1,['Adgre5'],['Cd55'],[0.6608],[1.1472],[0.3655],[0.6345]
321,NRG2_ligand_receptor_GP,1,1,0,0,['Nrg2'],[],[0.348],[],[1.0],[]
1141,ADAM2_ligand_targetgenes_GP,1,1,0,0,['Adam2'],[],[0.4048],[],[1.0],[]
1019,RELN_ligand_targetgenes_GP,1,1,1,1,['Reln'],['Fabp7'],[0.1552],[0.6959],[0.1823],[0.8177]
415,SEMA7A_ligand_receptor_GP,1,1,1,1,['Sema7a'],['Plxnc1'],[0.0714],[0.2668],[0.2111],[0.7889]
61,SAA1_ligand_receptor_GP,1,1,1,1,['Saa1'],['Scarb1'],[0.605],[-0.2874],[0.6779],[0.3221]
495,CLDN19_ligand_receptor_GP,1,1,1,1,['Cldn19'],['Cldn9'],[0.1224],[0.9763],[0.1114],[0.8886]
457,GPI_ligand_receptor_GP,0,0,1,1,[],['Ntrk1'],[],[0.1751],[],[1.0]
139,EFEMP1_ligand_receptor_GP,1,1,1,1,['Efemp1'],['Egfr'],[0.6217],[-0.0663],[0.9036],[0.0964]
590,TPO_ligand_receptor_GP,1,1,1,1,['Tpo'],['Mpl'],[-0.1787],[1.1094],[0.1387],[0.8613]
56,POMC_ligand_receptor_GP,1,1,2,2,['Pomc'],"['Mrap', 'Mc2r']",[-0.0674],"[0.886, -0.1859]",[0.0592],"[0.7777, 0.1631]"
271,BMP3_ligand_receptor_GP,1,1,2,2,['Bmp3'],"['Acvr1b', 'Acvr2a']",[0.8086],"[0.0465, -0.0359]",[0.9075],"[0.0522, 0.0403]"
1013,LRRC4B_ligand_targetgenes_GP,1,1,0,0,['Lrrc4b'],[],[0.7436],[],[1.0],[]
233,WNT5B_ligand_receptor_GP,1,1,1,1,['Wnt5b'],['Klrg2'],[0.6401],[-0.1093],[0.8542],[0.1458]
1159,COL18A1_ligand_targetgenes_GP,1,1,2,2,['Col18a1'],"['Vegfa', 'Kdr']",[0.4426],"[0.0614, 0.0013]",[0.876],"[0.1215, 0.0025]"
1415,CADM4_ligand_targetgenes_GP,1,1,2,2,['Cadm4'],"['Pou3f1', 'Fos']",[0.4885],"[1.118, -0.3013]",[0.2561],"[0.586, 0.1579]"
1386,PCDH1_ligand_targetgenes_GP,1,1,1,1,['Pcdh1'],['Cdkn1a'],[0.5439],[0.0168],[0.9701],[0.0299]
37,CXCL11_ligand_receptor_GP,0,0,1,1,[],['Ackr3'],[],[0.7586],[],[1.0]
1026,AGRN_ligand_targetgenes_GP,1,1,1,1,['Agrn'],['Fos'],[0.4514],[-0.234],[0.6586],[0.3414]
764,NLGN3_ligand_receptor_GP,1,1,1,1,['Nlgn3'],['Nrxn1'],[0.383],[0.1428],[0.7284],[0.2716]
608,FLRT3_ligand_receptor_GP,1,1,1,1,['Flrt3'],['Unc5a'],[0.5361],[0.3088],[0.6345],[0.3655]
92,PDGFA_ligand_receptor_GP,1,1,1,1,['Pdgfa'],['Sphk2'],[0.6274],[-0.0161],[0.9749],[0.0251]
147,SOCS2_ligand_receptor_GP,1,1,1,1,['Socs2'],['Lifr'],[0.641],[-0.4352],[0.5956],[0.4044]
1397,SDK2_ligand_targetgenes_GP,1,1,0,0,['Sdk2'],[],[0.7336],[],[1.0],[]
142,LRIG2_ligand_receptor_GP,1,1,1,1,['Lrig2'],['Egfr'],[-0.1337],[0.2854],[0.3191],[0.6809]
259,TFF3_ligand_receptor_GP,1,1,1,1,['Tff3'],['Ackr3'],[0.4974],[-0.2234],[0.6901],[0.3099]
76,NOTCH1_ligand_receptor_GP,1,1,1,1,['Notch1'],['Gaa'],[0.8398],[-0.152],[0.8468],[0.1532]
1274,SEMA5A_ligand_targetgenes_GP,1,1,0,0,['Sema5a'],[],[0.5942],[],[1.0],[]
55,CXCL13_ligand_receptor_GP,1,1,1,1,['Cxcl13'],['Oprd1'],[0.6024],[-0.4904],[0.5512],[0.4488]
238,APOE_ligand_receptor_GP,1,1,1,1,['Apoe'],['Chrna4'],[-0.454],[0.5187],[0.4668],[0.5332]
561,RBP3_ligand_receptor_GP,1,1,1,1,['Rbp3'],['Notch1'],[0.0427],[0.4936],[0.0797],[0.9203]
289,SCUBE2_ligand_receptor_GP,1,1,1,1,['Scube2'],['Kdr'],[1.2996],[-0.0261],[0.9803],[0.0197]
1336,TG_ligand_targetgenes_GP,1,1,1,1,['Tg'],['Cdkn1a'],[-0.1074],[0.2817],[0.276],[0.724]
15,SST_ligand_receptor_GP,1,1,1,1,['Sst'],['Sstr4'],[0.6388],[-0.055],[0.9207],[0.0793]
331,LAMC2_ligand_receptor_GP,1,1,1,1,['Lamc2'],['Sv2c'],[1.0226],[0.0633],[0.9417],[0.0583]
971,ITGA9_ligand_targetgenes_GP,1,1,0,0,['Itga9'],[],[0.9238],[],[1.0],[]
546,IFNE_ligand_receptor_GP,1,1,1,1,['Ifne'],['Adgrv1'],[-0.0219],[0.5712],[0.037],[0.963]
38,CCL19_ligand_receptor_GP,1,1,1,1,['Ccl19'],['Ccrl2'],[0.0097],[1.1742],[0.0082],[0.9918]
1173,EFNA5_ligand_targetgenes_GP,1,1,2,2,['Efna5'],"['Fos', 'Cdkn1a']",[0.6133],"[-0.2052, 0.1475]",[0.6349],"[0.2124, 0.1527]"
218,MFGE8_ligand_receptor_GP,1,1,1,1,['Mfge8'],['Itgav'],[0.5131],[0.2251],[0.6951],[0.3049]
320,IL5_ligand_receptor_GP,1,1,2,2,['Il5'],"['Csf2rb', 'Il5ra']",[0.009],"[0.5406, 0.0071]",[0.0162],"[0.9711, 0.0128]"
392,ANGPTL3_ligand_receptor_GP,1,1,1,1,['Angptl3'],['Itgav'],[-0.0008],[0.365],[0.0021],[0.9979]
245,SERPINF1_ligand_receptor_GP,1,1,1,1,['Serpinf1'],['Plxdc2'],[0.7973],[0.3446],[0.6982],[0.3018]
304,IL4R_ligand_receptor_GP,0,0,1,1,[],['Il13ra1'],[],[0.9633],[],[1.0]
346,GZMA_ligand_receptor_GP,1,1,1,1,['Gzma'],['F2rl3'],[-0.0108],[1.0972],[0.0097],[0.9903]
729,CHRD_ligand_receptor_GP,1,1,1,1,['Chrd'],['Bmpr2'],[0.7703],[0.1807],[0.81],[0.19]
414,NPNT_ligand_receptor_GP,1,1,1,1,['Npnt'],['Itga8'],[0.976],[0.1761],[0.8471],[0.1529]
682,IFNL4_ligand_receptor_GP,0,0,1,1,[],['Ifnlr1'],[],[0.2295],[],[1.0]
791,COMPLEX:EBI3_IL27_ligand_receptor_GP,0,0,2,2,[],"['Il6st', 'Il27ra']",[],"[0.3223, 0.0648]",[],"[0.8327, 0.1673]"
644,NDP_ligand_receptor_GP,1,1,1,1,['Ndp'],['Lgr4'],[0.682],[0.0347],[0.9516],[0.0484]
1288,THBS2_ligand_targetgenes_GP,1,1,2,2,['Thbs2'],"['Hoxb9', 'Mmp2']",[0.0031],"[0.7899, 0.1679]",[0.0033],"[0.822, 0.1747]"
307,LEPR_ligand_receptor_GP,1,1,1,1,['Lepr'],['Prkag2'],[0.0154],[0.5118],[0.0292],[0.9708]
742,AMELX_ligand_receptor_GP,1,1,1,1,['Amelx'],['Lamp2'],[-0.0096],[0.4103],[0.0229],[0.9771]
1172,EFNA4_ligand_targetgenes_GP,1,1,1,1,['Efna4'],['Cdkn1a'],[0.5143],[0.0316],[0.9421],[0.0579]
1121,PENK_ligand_targetgenes_GP,1,1,2,2,['Penk'],"['Calca', 'Nos1']",[0.1904],"[0.7797, -0.3467]",[0.1446],"[0.5921, 0.2633]"
501,LRFN5_ligand_receptor_GP,1,1,1,1,['Lrfn5'],['Ptprd'],[-0.1069],[0.3726],[0.223],[0.777]
203,TLN1_ligand_receptor_GP,1,1,1,1,['Tln1'],['Itga2b'],[0.2674],[1.2708],[0.1738],[0.8262]
354,CGN_ligand_receptor_GP,1,1,1,1,['Cgn'],['Tgfbr1'],[1.0172],[0.1351],[0.8828],[0.1172]
1325,WNT10B_ligand_targetgenes_GP,1,1,1,1,['Wnt10b'],['Ctgf'],[-0.1255],[0.4646],[0.2127],[0.7873]
157,NR0B2_ligand_receptor_GP,1,1,1,1,['Nr0b2'],['Esrra'],[0.8996],[0.3253],[0.7344],[0.2656]
714,TPSB2_ligand_receptor_GP,1,1,1,1,['Tpsb2'],['F2rl1'],[0.0795],[1.2799],[0.0585],[0.9415]
1012,LRRC4_ligand_targetgenes_GP,1,1,1,1,['Lrrc4'],['Cd44'],[-0.4352],[0.7499],[0.3672],[0.6328]
802,AMBN_ligand_receptor_GP,1,1,1,1,['Ambn'],['Cd63'],[0.0017],[0.3707],[0.0046],[0.9954]
653,COL26A1_ligand_receptor_GP,1,1,2,2,['Col26a1'],"['Itgb1', 'Itga11']",[0.7179],"[0.0637, -0.0202]",[0.8954],"[0.0794, 0.0252]"
227,WNT7A_ligand_receptor_GP,1,1,1,1,['Wnt7a'],['Adgra2'],[-0.5756],[1.0489],[0.3543],[0.6457]
529,ANGPT4_ligand_receptor_GP,1,1,1,1,['Angpt4'],['Tek'],[0.6139],[0.4279],[0.5893],[0.4107]
123,FGF12_ligand_receptor_GP,1,1,1,1,['Fgf12'],['Scn11a'],[0.4805],[-0.1795],[0.728],[0.272]
279,SPON1_ligand_receptor_GP,1,1,1,1,['Spon1'],['Lrp8'],[0.8275],[0.1844],[0.8177],[0.1823]
1056,DEFB4A_ligand_targetgenes_GP,0,0,2,2,[],"['Alox15', 'Ccl2']",[],"[0.2926, 0.1015]",[],"[0.7425, 0.2575]"
507,SEMA6B_ligand_receptor_GP,1,1,1,1,['Sema6b'],['Plxna4'],[0.422],[0.912],[0.3163],[0.6837]
504,SEMA3C_ligand_receptor_GP,1,1,2,2,['Sema3c'],"['Nrp2', 'Nrp1']",[0.5121],"[-0.2334, -0.1985]",[0.5425],"[0.2473, 0.2102]"
657,COL20A1_ligand_receptor_GP,1,1,2,2,['Col20a1'],"['Itga11', 'Itgb1']",[0.4269],"[-0.1631, -0.0454]",[0.6719],"[0.2567, 0.0714]"
71,INSL5_ligand_receptor_GP,1,1,1,1,['Insl5'],['Rxfp3'],[0.8893],[-0.0379],[0.9591],[0.0409]
642,SFRP4_ligand_receptor_GP,1,1,1,1,['Sfrp4'],['Wnt6'],[0.1587],[0.5803],[0.2147],[0.7853]
256,THPO_ligand_receptor_GP,1,1,1,1,['Thpo'],['Fpr1'],[0.8214],[-0.0181],[0.9785],[0.0215]
18,CCL4_ligand_receptor_GP,1,1,1,1,['Ccl4'],['Slc7a1'],[-0.0017],[0.7322],[0.0023],[0.9977]
214,NRP1_ligand_receptor_GP,1,1,2,2,['Nrp1'],"['Flt4', 'Kdr']",[0.7456],"[0.7079, 0.5475]",[0.3726],"[0.3538, 0.2736]"
202,RELN_ligand_receptor_GP,1,1,1,1,['Reln'],['Lrp8'],[0.7993],[-0.1447],[0.8468],[0.1532]
